timestamp,asset,phase,return_temperature_c,return_flow_lpm,return_conductivity_mscm,return_pressure_bar
2026-08-25T11:08:40+00:00,HTST-01,CAUSTIC,74.055,423.952,45.78,2.773
2026-08-25T11:08:50+00:00,HTST-01,CAUSTIC,73.514,419.615,45.703,2.79
2026-08-25T11:09:00+00:00,HTST-01,CAUSTIC,74.7,425.992,45.205,2.744
2026-08-25T11:09:10+00:00,HTST-01,CAUSTIC,75.068,425.809,45.744,2.762
2026-08-25T11:09:20+00:00,HTST-01,CAUSTIC,74.128,420.461,45.509,2.8
2026-08-25T11:09:30+00:00,HTST-01,CAUSTIC,75.212,410.813,44.868,2.847
2026-08-25T11:09:40+00:00,HTST-01,CAUSTIC,73.573,421.268,45.409,2.78
2026-08-25T11:09:50+00:00,HTST-01,CAUSTIC,74.495,420.316,45.416,2.825
2026-08-25T11:10:00+00:00,HTST-01,CAUSTIC,74.469,425.966,45.52,2.796
2026-08-25T11:10:10+00:00,HTST-01,CAUSTIC,74.164,412.496,45.44,2.823
2026-08-25T11:10:20+00:00,HTST-01,CAUSTIC,73.519,415.072,45.534,2.829
2026-08-25T11:10:30+00:00,HTST-01,CAUSTIC,74.404,417.634,44.986,2.819
2026-08-25T11:10:40+00:00,HTST-01,CAUSTIC,75.396,422.124,45.022,2.807
2026-08-25T11:10:50+00:00,HTST-01,CAUSTIC,74.401,417.778,44.37,2.835
2026-08-25T11:11:00+00:00,HTST-01,CAUSTIC,73.677,424.03,44.701,2.792
2026-08-25T11:11:10+00:00,HTST-01,CAUSTIC,74.504,420.664,45.403,2.772
2026-08-25T11:11:20+00:00,HTST-01,CAUSTIC,73.718,423.691,44.681,2.767
2026-08-25T11:11:30+00:00,HTST-01,CAUSTIC,74.049,413.873,44.615,2.834
2026-08-25T11:11:40+00:00,HTST-01,CAUSTIC,73.91,410.56,45.182,2.863
2026-08-25T11:11:50+00:00,HTST-01,CAUSTIC,74.179,422.899,44.029,2.777
2026-08-25T11:12:00+00:00,HTST-01,CAUSTIC,68.362,421.164,44.562,2.809
2026-08-25T11:12:10+00:00,HTST-01,CAUSTIC,68.9,421.307,45.333,2.805
2026-08-25T11:12:20+00:00,HTST-01,CAUSTIC,68.893,423.586,43.958,2.773
2026-08-25T11:12:30+00:00,HTST-01,CAUSTIC,68.641,412.967,45.97,2.891
2026-08-25T11:12:40+00:00,HTST-01,CAUSTIC,68.464,427.546,45.345,2.766
2026-08-25T11:12:50+00:00,HTST-01,CAUSTIC,68.588,419.644,44.547,2.819
2026-08-25T11:13:00+00:00,HTST-01,CAUSTIC,68.392,415.936,44.902,2.842
2026-08-25T11:13:10+00:00,HTST-01,CAUSTIC,69.3,416.634,44.573,2.843
2026-08-25T11:13:20+00:00,HTST-01,CAUSTIC,68.644,422.486,43.704,2.819
2026-08-25T11:13:30+00:00,HTST-01,CAUSTIC,67.917,422.09,44.966,2.808
2026-08-25T11:13:40+00:00,HTST-01,CAUSTIC,69.043,425.302,44.649,2.74
2026-08-25T11:13:50+00:00,HTST-01,CAUSTIC,68.38,420.734,45.146,2.776
2026-08-25T11:14:00+00:00,HTST-01,CAUSTIC,68.096,415.223,45.519,2.863
2026-08-25T11:14:10+00:00,HTST-01,CAUSTIC,68.238,423.241,45.91,2.786
2026-08-25T11:14:20+00:00,HTST-01,CAUSTIC,68.657,419.764,44.626,2.787
2026-08-25T11:14:30+00:00,HTST-01,CAUSTIC,68.691,421.507,45.229,2.795
2026-08-25T11:14:40+00:00,HTST-01,CAUSTIC,68.252,420.197,45.395,2.786
2026-08-25T11:14:50+00:00,HTST-01,CAUSTIC,68.5,420.628,44.945,2.8
2026-08-25T11:15:00+00:00,HTST-01,CAUSTIC,68.816,421.685,44.371,2.799
2026-08-25T11:15:10+00:00,HTST-01,CAUSTIC,67.931,416.137,45.223,2.824
2026-08-25T11:15:20+00:00,HTST-01,CAUSTIC,67.711,415.664,45.37,2.805
2026-08-25T11:15:30+00:00,HTST-01,CAUSTIC,68.271,414.522,44.809,2.843
2026-08-25T11:15:40+00:00,HTST-01,CAUSTIC,68.712,425.935,45.088,2.764
2026-08-25T11:15:50+00:00,HTST-01,CAUSTIC,68.807,423.885,45.827,2.755
2026-08-25T11:16:00+00:00,HTST-01,CAUSTIC,68.821,418.814,45.365,2.819
2026-08-25T11:16:10+00:00,HTST-01,CAUSTIC,68.872,430.186,44.894,2.735
2026-08-25T11:16:20+00:00,HTST-01,CAUSTIC,68.762,418.627,46.298,2.828
2026-08-25T11:16:30+00:00,HTST-01,CAUSTIC,68.608,420.75,44.416,2.818
2026-08-25T11:16:40+00:00,HTST-01,CAUSTIC,68.662,423.414,45.012,2.784
2026-08-25T11:16:50+00:00,HTST-01,CAUSTIC,68.184,422.745,44.878,2.771
2026-08-25T11:17:00+00:00,HTST-01,CAUSTIC,67.897,418.256,44.268,2.797
2026-08-25T11:17:10+00:00,HTST-01,CAUSTIC,68.43,419.782,45.283,2.773
2026-08-25T11:17:20+00:00,HTST-01,CAUSTIC,68.235,424.374,45.258,2.77
2026-08-25T11:17:30+00:00,HTST-01,CAUSTIC,67.931,423.741,45.39,2.777
2026-08-25T11:17:40+00:00,HTST-01,CAUSTIC,68.18,412.698,44.119,2.831
2026-08-25T11:17:50+00:00,HTST-01,CAUSTIC,68.69,420.998,45.016,2.808
2026-08-25T11:18:00+00:00,HTST-01,CAUSTIC,68.348,414.752,45.582,2.81
2026-08-25T11:18:10+00:00,HTST-01,CAUSTIC,68.647,420.022,44.959,2.768
2026-08-25T11:18:20+00:00,HTST-01,CAUSTIC,68.407,419.202,44.988,2.804
2026-08-25T11:18:30+00:00,HTST-01,CAUSTIC,68.474,421.417,45.351,2.778
2026-08-25T11:18:40+00:00,HTST-01,CAUSTIC,68.511,416.075,43.639,2.793
2026-08-25T11:18:50+00:00,HTST-01,CAUSTIC,68.425,414.49,45.074,2.827
2026-08-25T11:19:00+00:00,HTST-01,CAUSTIC,68.245,419.855,45.306,2.798
2026-08-25T11:19:10+00:00,HTST-01,CAUSTIC,68.283,421.177,45.367,2.766
2026-08-25T11:19:20+00:00,HTST-01,CAUSTIC,68.465,415.552,44.63,2.817
2026-08-25T11:19:30+00:00,HTST-01,CAUSTIC,69.197,418.348,45.262,2.803
2026-08-25T11:19:40+00:00,HTST-01,CAUSTIC,67.787,424.465,45.061,2.758
2026-08-25T11:19:50+00:00,HTST-01,CAUSTIC,74.624,429.346,45.301,2.75
2026-08-25T11:20:00+00:00,HTST-01,CAUSTIC,75.14,423.79,45.383,2.787
2026-08-25T11:20:10+00:00,HTST-01,CAUSTIC,74.422,415.687,45.255,2.85
2026-08-25T11:20:20+00:00,HTST-01,CAUSTIC,73.991,428.483,45.125,2.745
2026-08-25T11:20:30+00:00,HTST-01,CAUSTIC,74.51,420.105,45.582,2.783
2026-08-25T11:20:40+00:00,HTST-01,CAUSTIC,74.629,422.84,45.291,2.768
2026-08-25T11:20:50+00:00,HTST-01,CAUSTIC,75.376,420.073,45.833,2.805
2026-08-25T11:21:00+00:00,HTST-01,CAUSTIC,74.286,417.18,45.707,2.83
2026-08-25T11:21:10+00:00,HTST-01,CAUSTIC,74.26,422.875,44.653,2.809
2026-08-25T11:21:20+00:00,HTST-01,CAUSTIC,74.495,423.246,44.661,2.78
2026-08-25T11:21:30+00:00,HTST-01,CAUSTIC,74.655,424.526,45.761,2.762
2026-08-25T11:21:40+00:00,HTST-01,CAUSTIC,75.642,423.144,45.002,2.768
2026-08-25T11:21:50+00:00,HTST-01,CAUSTIC,74.478,427.147,44.125,2.784
2026-08-25T11:22:00+00:00,HTST-01,CAUSTIC,73.892,413.516,44.247,2.862
2026-08-25T11:22:10+00:00,HTST-01,CAUSTIC,74.27,418.749,44.97,2.805
2026-08-25T11:22:20+00:00,HTST-01,CAUSTIC,73.956,414.248,45.012,2.833
2026-08-25T11:22:30+00:00,HTST-01,CAUSTIC,74.654,419.073,45.234,2.787
2026-08-25T11:22:40+00:00,HTST-01,CAUSTIC,74.58,426.263,44.758,2.778
2026-08-25T11:22:50+00:00,HTST-01,CAUSTIC,74.442,417.189,44.764,2.798
2026-08-25T11:23:00+00:00,HTST-01,CAUSTIC,74.324,422.062,45.147,2.799
2026-08-25T11:23:10+00:00,HTST-01,CAUSTIC,75.549,420.052,44.648,2.856
2026-08-25T11:23:20+00:00,HTST-01,CAUSTIC,73.566,420.678,44.739,2.799
2026-08-25T11:23:30+00:00,HTST-01,CAUSTIC,74.704,421.464,44.881,2.792
2026-08-25T11:23:40+00:00,HTST-01,CAUSTIC,74.886,416.46,44.054,2.821
2026-08-25T11:23:50+00:00,HTST-01,CAUSTIC,73.984,422.511,44.478,2.772
2026-08-25T11:24:00+00:00,HTST-01,CAUSTIC,74.817,421.226,45.373,2.803
2026-08-25T11:24:10+00:00,HTST-01,CAUSTIC,74.448,419.88,44.295,2.81
2026-08-25T11:24:20+00:00,HTST-01,CAUSTIC,74.235,422.997,44.95,2.764
2026-08-25T11:24:30+00:00,HTST-01,CAUSTIC,74.82,417.782,45.931,2.816
2026-08-25T11:24:40+00:00,HTST-01,CAUSTIC,74.425,421.266,45.77,2.81
2026-08-25T11:24:50+00:00,HTST-01,CAUSTIC,74.155,419.961,44.992,2.765
2026-08-25T11:25:00+00:00,HTST-01,CAUSTIC,75.22,413.003,45.45,2.857
2026-08-25T11:25:10+00:00,HTST-01,CAUSTIC,74.434,421.466,45.224,2.761
2026-08-25T11:25:20+00:00,HTST-01,CAUSTIC,74.394,417.701,45.746,2.793
2026-08-25T11:25:30+00:00,HTST-01,CAUSTIC,73.82,421.342,44.389,2.826
2026-08-25T11:25:40+00:00,HTST-01,CAUSTIC,74.715,428.935,45.123,2.736
2026-08-25T11:25:50+00:00,HTST-01,CAUSTIC,74.163,422.194,45.264,2.767
2026-08-25T11:26:00+00:00,HTST-01,CAUSTIC,73.915,420.99,45.146,2.768
2026-08-25T11:26:10+00:00,HTST-01,CAUSTIC,74.399,421.84,44.729,2.787
2026-08-25T11:26:20+00:00,HTST-01,CAUSTIC,74.457,424.214,44.823,2.803
2026-08-25T11:26:30+00:00,HTST-01,CAUSTIC,74.317,416.97,45.423,2.82
2026-08-25T11:26:40+00:00,HTST-01,CAUSTIC,74.875,418.47,45.757,2.808
2026-08-25T11:26:50+00:00,HTST-01,CAUSTIC,74.598,420.064,44.251,2.786
2026-08-25T11:27:00+00:00,HTST-01,CAUSTIC,74.686,412.093,44.435,2.848
2026-08-25T11:27:10+00:00,HTST-01,CAUSTIC,74.63,423.555,44.726,2.773
2026-08-25T11:27:20+00:00,HTST-01,CAUSTIC,74.197,413.727,45.239,2.824
2026-08-25T11:27:30+00:00,HTST-01,CAUSTIC,74.49,419.349,45.424,2.81
2026-08-25T11:27:40+00:00,HTST-01,CAUSTIC,74.172,426.654,45.151,2.746
2026-08-25T11:27:50+00:00,HTST-01,CAUSTIC,75.683,420.069,44.678,2.803
2026-08-25T11:28:00+00:00,HTST-01,CAUSTIC,75.012,411.598,44.381,2.863
2026-08-25T11:28:10+00:00,HTST-01,CAUSTIC,74.898,430.522,45.312,2.741
2026-08-25T11:28:20+00:00,HTST-01,CAUSTIC,74.627,421.475,45.465,2.824
2026-08-25T11:28:30+00:00,HTST-01,CAUSTIC,73.881,406.221,44.812,2.899
2026-08-25T11:28:40+00:00,HTST-01,CAUSTIC,74.314,428.617,45.462,2.748
2026-08-25T11:28:50+00:00,HTST-01,CAUSTIC,74.373,416.648,44.75,2.808
2026-08-25T11:29:00+00:00,HTST-01,CAUSTIC,74.82,420.265,45.018,2.795
2026-08-25T11:29:10+00:00,HTST-01,CAUSTIC,74.957,419.433,45.247,2.817
2026-08-25T11:29:20+00:00,HTST-01,CAUSTIC,74.424,425.821,44.424,2.774
2026-08-25T11:29:30+00:00,HTST-01,CAUSTIC,74.021,421.38,45.539,2.76
2026-08-25T11:29:40+00:00,HTST-01,CAUSTIC,75.305,423.566,45.167,2.783
2026-08-25T11:29:50+00:00,HTST-01,CAUSTIC,74.425,423.886,44.226,2.777
2026-08-25T11:30:00+00:00,HTST-01,INTERMEDIATE_RINSE,39.857,418.312,35.053,2.824
2026-08-25T11:30:10+00:00,HTST-01,INTERMEDIATE_RINSE,39.814,409.444,32.582,2.855
2026-08-25T11:30:20+00:00,HTST-01,INTERMEDIATE_RINSE,40.338,416.544,30.541,2.818
2026-08-25T11:30:30+00:00,HTST-01,INTERMEDIATE_RINSE,40.792,420.936,28.2,2.828
2026-08-25T11:30:40+00:00,HTST-01,INTERMEDIATE_RINSE,40.02,415.158,26.486,2.833
2026-08-25T11:30:50+00:00,HTST-01,INTERMEDIATE_RINSE,39.961,422.519,24.506,2.833
2026-08-25T11:31:00+00:00,HTST-01,INTERMEDIATE_RINSE,39.667,419.99,22.714,2.779
2026-08-25T11:31:10+00:00,HTST-01,INTERMEDIATE_RINSE,40.249,416.89,21.314,2.829
2026-08-25T11:31:20+00:00,HTST-01,INTERMEDIATE_RINSE,39.225,411.821,19.879,2.835
2026-08-25T11:31:30+00:00,HTST-01,INTERMEDIATE_RINSE,39.722,421.435,18.342,2.793
2026-08-25T11:31:40+00:00,HTST-01,INTERMEDIATE_RINSE,39.801,424.325,17.215,2.774
2026-08-25T11:31:50+00:00,HTST-01,INTERMEDIATE_RINSE,40.183,419.071,16.139,2.78
2026-08-25T11:32:00+00:00,HTST-01,INTERMEDIATE_RINSE,41.245,410.061,15.184,2.859
2026-08-25T11:32:10+00:00,HTST-01,INTERMEDIATE_RINSE,40.209,420.676,13.974,2.79
2026-08-25T11:32:20+00:00,HTST-01,INTERMEDIATE_RINSE,39.473,422.134,12.891,2.765
2026-08-25T11:32:30+00:00,HTST-01,INTERMEDIATE_RINSE,39.486,410.25,11.984,2.853
2026-08-25T11:32:40+00:00,HTST-01,INTERMEDIATE_RINSE,39.782,415.193,11.229,2.811
2026-08-25T11:32:50+00:00,HTST-01,INTERMEDIATE_RINSE,39.803,415.341,10.385,2.828
2026-08-25T11:33:00+00:00,HTST-01,INTERMEDIATE_RINSE,40.375,424.82,9.854,2.755
2026-08-25T11:33:10+00:00,HTST-01,INTERMEDIATE_RINSE,39.79,425.597,8.636,2.752
2026-08-25T11:33:20+00:00,HTST-01,INTERMEDIATE_RINSE,39.983,412.566,8.466,2.854
2026-08-25T11:33:30+00:00,HTST-01,INTERMEDIATE_RINSE,39.987,419.168,7.536,2.829
2026-08-25T11:33:40+00:00,HTST-01,INTERMEDIATE_RINSE,39.066,418.837,7.392,2.816
2026-08-25T11:33:50+00:00,HTST-01,INTERMEDIATE_RINSE,40.221,417.105,6.966,2.835
2026-08-25T11:34:00+00:00,HTST-01,INTERMEDIATE_RINSE,39.795,414.744,6.412,2.829
2026-08-25T11:34:10+00:00,HTST-01,INTERMEDIATE_RINSE,40.866,417.367,5.936,2.793
2026-08-25T11:34:20+00:00,HTST-01,INTERMEDIATE_RINSE,39.605,421.758,5.493,2.798
2026-08-25T11:34:30+00:00,HTST-01,INTERMEDIATE_RINSE,40.262,423.408,5.081,2.772
2026-08-25T11:34:40+00:00,HTST-01,INTERMEDIATE_RINSE,39.725,418.254,4.87,2.805
2026-08-25T11:34:50+00:00,HTST-01,INTERMEDIATE_RINSE,39.712,420.494,4.372,2.804
2026-08-25T11:35:00+00:00,HTST-01,INTERMEDIATE_RINSE,39.395,418.716,4.17,2.788
2026-08-25T11:35:10+00:00,HTST-01,INTERMEDIATE_RINSE,40.386,416.658,3.781,2.836
2026-08-25T11:35:20+00:00,HTST-01,INTERMEDIATE_RINSE,40.66,419.753,3.456,2.784
2026-08-25T11:35:30+00:00,HTST-01,INTERMEDIATE_RINSE,41.157,422.78,3.24,2.77
2026-08-25T11:35:40+00:00,HTST-01,INTERMEDIATE_RINSE,40.406,407.836,3.419,2.864
2026-08-25T11:35:50+00:00,HTST-01,INTERMEDIATE_RINSE,40.25,415.326,2.859,2.871
2026-08-25T11:36:00+00:00,HTST-01,INTERMEDIATE_RINSE,40.04,421.417,2.428,2.757
2026-08-25T11:36:10+00:00,HTST-01,INTERMEDIATE_RINSE,40.575,418.579,2.404,2.834
2026-08-25T11:36:20+00:00,HTST-01,INTERMEDIATE_RINSE,40.059,411.216,2.11,2.876
2026-08-25T11:36:30+00:00,HTST-01,INTERMEDIATE_RINSE,40.37,421.438,2.037,2.801
2026-08-25T11:36:40+00:00,HTST-01,INTERMEDIATE_RINSE,40.324,416.792,1.671,2.837
2026-08-25T11:36:50+00:00,HTST-01,INTERMEDIATE_RINSE,40.367,408.171,2.004,2.874
2026-08-25T11:37:00+00:00,HTST-01,ACID,63.246,412.185,21.021,2.84
2026-08-25T11:37:10+00:00,HTST-01,ACID,63.018,414.227,20.354,2.858
2026-08-25T11:37:20+00:00,HTST-01,ACID,62.606,413.89,20.107,2.84
2026-08-25T11:37:30+00:00,HTST-01,ACID,62.655,420.372,19.361,2.804
2026-08-25T11:37:40+00:00,HTST-01,ACID,62.721,419.961,20.08,2.781
2026-08-25T11:37:50+00:00,HTST-01,ACID,62.945,418.105,20.216,2.805
2026-08-25T11:38:00+00:00,HTST-01,ACID,61.947,417.313,20.497,2.816
2026-08-25T11:38:10+00:00,HTST-01,ACID,62.861,414.298,20.105,2.814
2026-08-25T11:38:20+00:00,HTST-01,ACID,62.63,413.551,19.761,2.816
2026-08-25T11:38:30+00:00,HTST-01,ACID,63.318,418.639,19.476,2.788
2026-08-25T11:38:40+00:00,HTST-01,ACID,63.176,416.813,20.55,2.805
2026-08-25T11:38:50+00:00,HTST-01,ACID,63.024,409.065,20.059,2.853
2026-08-25T11:39:00+00:00,HTST-01,ACID,63.082,416.319,19.812,2.837
2026-08-25T11:39:10+00:00,HTST-01,ACID,63.383,418.354,20.362,2.804
2026-08-25T11:39:20+00:00,HTST-01,ACID,62.991,414.747,19.892,2.828
2026-08-25T11:39:30+00:00,HTST-01,ACID,62.138,415.904,19.867,2.805
2026-08-25T11:39:40+00:00,HTST-01,ACID,62.988,415.342,20.206,2.869
2026-08-25T11:39:50+00:00,HTST-01,ACID,61.697,408.698,19.917,2.887
2026-08-25T11:40:00+00:00,HTST-01,ACID,64.327,416.512,18.999,2.831
2026-08-25T11:40:10+00:00,HTST-01,ACID,62.849,407.028,20.221,2.895
2026-08-25T11:40:20+00:00,HTST-01,ACID,63.186,413.65,20.009,2.851
2026-08-25T11:40:30+00:00,HTST-01,ACID,62.757,413.96,20.089,2.791
2026-08-25T11:40:40+00:00,HTST-01,ACID,62.984,419.018,20.081,2.788
2026-08-25T11:40:50+00:00,HTST-01,ACID,62.983,416.582,20.247,2.845
2026-08-25T11:41:00+00:00,HTST-01,ACID,63.996,408.316,19.637,2.887
2026-08-25T11:41:10+00:00,HTST-01,ACID,63.765,419.256,20.369,2.792
2026-08-25T11:41:20+00:00,HTST-01,ACID,62.643,412.354,20.355,2.81
2026-08-25T11:41:30+00:00,HTST-01,ACID,62.501,423.694,20.997,2.764
2026-08-25T11:41:40+00:00,HTST-01,ACID,62.636,413.003,20.093,2.868
2026-08-25T11:41:50+00:00,HTST-01,ACID,62.961,421.236,19.565,2.781
2026-08-25T11:42:00+00:00,HTST-01,ACID,63.111,414.742,19.995,2.838
2026-08-25T11:42:10+00:00,HTST-01,ACID,62.654,407.168,19.262,2.852
2026-08-25T11:42:20+00:00,HTST-01,ACID,62.621,416.221,19.991,2.834
2026-08-25T11:42:30+00:00,HTST-01,ACID,63.06,413.164,19.683,2.799
2026-08-25T11:42:40+00:00,HTST-01,ACID,62.915,418.119,20.194,2.809
2026-08-25T11:42:50+00:00,HTST-01,ACID,62.913,416.062,20.375,2.838
2026-08-25T11:43:00+00:00,HTST-01,ACID,63.291,421.226,20.085,2.781
2026-08-25T11:43:10+00:00,HTST-01,ACID,62.821,412.811,19.677,2.874
2026-08-25T11:43:20+00:00,HTST-01,ACID,63.88,418.273,20.009,2.834
2026-08-25T11:43:30+00:00,HTST-01,ACID,63.404,410.948,20.482,2.842
2026-08-25T11:43:40+00:00,HTST-01,ACID,63.226,416.415,20.574,2.804
2026-08-25T11:43:50+00:00,HTST-01,ACID,62.823,412.567,19.736,2.875
2026-08-25T11:44:00+00:00,HTST-01,ACID,62.687,424.65,20.008,2.796
2026-08-25T11:44:10+00:00,HTST-01,ACID,63.168,417.641,19.755,2.847
2026-08-25T11:44:20+00:00,HTST-01,ACID,63.312,416.392,20.505,2.832
2026-08-25T11:44:30+00:00,HTST-01,ACID,62.9,421.202,20.171,2.764
2026-08-25T11:44:40+00:00,HTST-01,ACID,62.969,413.716,20.096,2.832
2026-08-25T11:44:50+00:00,HTST-01,ACID,63.393,418.518,20.801,2.815
2026-08-25T11:45:00+00:00,HTST-01,ACID,62.224,416.308,20.771,2.821
2026-08-25T11:45:10+00:00,HTST-01,ACID,62.441,411.615,19.977,2.852
2026-08-25T11:45:20+00:00,HTST-01,ACID,63.233,417.119,20.012,2.8
2026-08-25T11:45:30+00:00,HTST-01,ACID,63.715,408.727,19.739,2.864
2026-08-25T11:45:40+00:00,HTST-01,ACID,62.618,414.58,19.596,2.838
2026-08-25T11:45:50+00:00,HTST-01,ACID,62.409,421.707,19.945,2.803
2026-08-25T11:46:00+00:00,HTST-01,ACID,62.924,415.52,20.051,2.826
2026-08-25T11:46:10+00:00,HTST-01,ACID,63.366,406.382,19.963,2.881
2026-08-25T11:46:20+00:00,HTST-01,ACID,62.555,413.559,20.261,2.842
2026-08-25T11:46:30+00:00,HTST-01,ACID,64.089,411.501,19.581,2.823
2026-08-25T11:46:40+00:00,HTST-01,ACID,61.803,417.458,19.249,2.802
2026-08-25T11:46:50+00:00,HTST-01,ACID,62.066,418.469,19.407,2.794
2026-08-25T11:47:00+00:00,HTST-01,FINAL_RINSE,27.817,422.426,13.033,2.824
2026-08-25T11:47:10+00:00,HTST-01,FINAL_RINSE,28.516,417.737,12.41,2.85
2026-08-25T11:47:20+00:00,HTST-01,FINAL_RINSE,28.714,418.831,11.788,2.813
2026-08-25T11:47:30+00:00,HTST-01,FINAL_RINSE,28.026,411.694,11.219,2.839
2026-08-25T11:47:40+00:00,HTST-01,FINAL_RINSE,27.228,419.146,10.868,2.781
2026-08-25T11:47:50+00:00,HTST-01,FINAL_RINSE,28.698,409.366,10.335,2.901
2026-08-25T11:48:00+00:00,HTST-01,FINAL_RINSE,28.405,412.076,9.976,2.858
2026-08-25T11:48:10+00:00,HTST-01,FINAL_RINSE,28.212,417.685,9.335,2.835
2026-08-25T11:48:20+00:00,HTST-01,FINAL_RINSE,27.253,411.423,8.758,2.84
2026-08-25T11:48:30+00:00,HTST-01,FINAL_RINSE,27.697,418.066,8.505,2.812
2026-08-25T11:48:40+00:00,HTST-01,FINAL_RINSE,27.662,420.81,8.031,2.81
