timestamp,asset,phase,return_temperature_c,return_flow_lpm,return_conductivity_mscm,return_pressure_bar
2026-08-25T11:08:40+00:00,HTST-01,CAUSTIC,74.055,423.952,45.78,2.773
2026-08-25T11:08:50+00:00,HTST-01,CAUSTIC,73.514,419.615,45.703,2.79
2026-08-25T11:09:00+00:00,HTST-01,CAUSTIC,74.7,425.992,45.205,2.744
2026-08-25T11:09:10+00:00,HTST-01,CAUSTIC,75.068,425.809,45.744,2.762
2026-08-25T11:09:20+00:00,HTST-01,CAUSTIC,74.128,420.461,45.509,2.8
2026-08-25T11:09:30+00:00,HTST-01,CAUSTIC,75.212,410.813,44.868,2.847
2026-08-25T11:09:40+00:00,HTST-01,CAUSTIC,73.573,421.268,45.409,2.78
2026-08-25T11:09:50+00:00,HTST-01,CAUSTIC,74.495,420.316,45.416,2.825
2026-08-25T11:10:00+00:00,HTST-01,CAUSTIC,74.469,425.966,45.52,2.796
2026-08-25T11:10:10+00:00,HTST-01,CAUSTIC,74.164,412.496,45.44,2.823
2026-08-25T11:10:20+00:00,HTST-01,CAUSTIC,73.519,415.072,45.534,2.829
2026-08-25T11:10:30+00:00,HTST-01,CAUSTIC,74.404,417.634,44.986,2.819
2026-08-25T11:10:40+00:00,HTST-01,CAUSTIC,75.396,422.124,45.022,2.807
2026-08-25T11:10:50+00:00,HTST-01,CAUSTIC,74.401,417.778,44.37,2.835
2026-08-25T11:11:00+00:00,HTST-01,CAUSTIC,73.677,424.03,44.701,2.792
2026-08-25T11:11:10+00:00,HTST-01,CAUSTIC,74.504,420.664,45.403,2.772
2026-08-25T11:11:20+00:00,HTST-01,CAUSTIC,73.718,423.691,44.681,2.767
2026-08-25T11:11:30+00:00,HTST-01,CAUSTIC,74.049,413.873,44.615,2.834
2026-08-25T11:11:40+00:00,HTST-01,CAUSTIC,73.91,410.56,45.182,2.863
2026-08-25T11:11:50+00:00,HTST-01,CAUSTIC,74.179,422.899,44.029,2.777
2026-08-25T11:12:00+00:00,HTST-01,CAUSTIC,73.385,421.164,44.562,2.784
2026-08-25T11:12:10+00:00,HTST-01,CAUSTIC,74.89,422.665,45.374,2.791
2026-08-25T11:12:20+00:00,HTST-01,CAUSTIC,75.167,421.805,45.33,2.747
2026-08-25T11:12:30+00:00,HTST-01,CAUSTIC,74.948,418.812,45.655,2.798
2026-08-25T11:12:40+00:00,HTST-01,CAUSTIC,75.47,421.875,44.121,2.837
2026-08-25T11:12:50+00:00,HTST-01,CAUSTIC,74.036,427.546,45.345,2.752
2026-08-25T11:13:00+00:00,HTST-01,CAUSTIC,74.781,402.0,45.451,2.906
2026-08-25T11:13:10+00:00,HTST-01,CAUSTIC,74.646,402.0,45.413,2.904
2026-08-25T11:13:20+00:00,HTST-01,CAUSTIC,73.992,402.0,44.821,2.91
2026-08-25T11:13:30+00:00,HTST-01,CAUSTIC,74.073,402.0,44.579,2.931
2026-08-25T11:13:40+00:00,HTST-01,CAUSTIC,74.819,402.0,43.704,2.918
2026-08-25T11:13:50+00:00,HTST-01,CAUSTIC,75.342,402.0,45.214,2.918
2026-08-25T11:14:00+00:00,HTST-01,CAUSTIC,73.528,402.0,45.517,2.894
2026-08-25T11:14:10+00:00,HTST-01,CAUSTIC,75.163,402.0,45.905,2.895
2026-08-25T11:14:20+00:00,HTST-01,CAUSTIC,74.646,402.0,45.092,2.889
2026-08-25T11:14:30+00:00,HTST-01,CAUSTIC,75.56,402.0,45.519,2.881
2026-08-25T11:14:40+00:00,HTST-01,CAUSTIC,75.352,402.0,45.495,2.924
2026-08-25T11:14:50+00:00,HTST-01,CAUSTIC,74.064,402.0,45.13,2.893
2026-08-25T11:15:00+00:00,HTST-01,CAUSTIC,74.471,402.0,45.261,2.906
2026-08-25T11:15:10+00:00,HTST-01,CAUSTIC,74.729,402.0,45.188,2.912
2026-08-25T11:15:20+00:00,HTST-01,CAUSTIC,74.338,402.0,45.395,2.891
2026-08-25T11:15:30+00:00,HTST-01,CAUSTIC,74.187,402.0,45.0,2.911
2026-08-25T11:15:40+00:00,HTST-01,CAUSTIC,74.5,402.0,45.088,2.883
2026-08-25T11:15:50+00:00,HTST-01,CAUSTIC,74.711,402.0,45.527,2.904
2026-08-25T11:16:00+00:00,HTST-01,CAUSTIC,74.723,402.0,44.517,2.909
2026-08-25T11:16:10+00:00,HTST-01,CAUSTIC,74.035,402.0,45.37,2.855
2026-08-25T11:16:20+00:00,HTST-01,CAUSTIC,73.98,402.0,45.789,2.881
2026-08-25T11:16:30+00:00,HTST-01,CAUSTIC,74.118,402.0,45.26,2.912
2026-08-25T11:16:40+00:00,HTST-01,CAUSTIC,75.242,402.0,45.353,2.92
2026-08-25T11:16:50+00:00,HTST-01,CAUSTIC,75.327,402.0,45.486,2.886
2026-08-25T11:17:00+00:00,HTST-01,CAUSTIC,74.426,402.0,45.365,2.929
2026-08-25T11:17:10+00:00,HTST-01,CAUSTIC,74.798,402.0,45.454,2.959
2026-08-25T11:17:20+00:00,HTST-01,CAUSTIC,75.12,402.0,44.892,2.96
2026-08-25T11:17:30+00:00,HTST-01,CAUSTIC,74.328,402.0,45.437,2.908
2026-08-25T11:17:40+00:00,HTST-01,CAUSTIC,73.916,402.0,45.094,2.931
2026-08-25T11:17:50+00:00,HTST-01,CAUSTIC,74.891,402.0,45.012,2.919
2026-08-25T11:18:00+00:00,HTST-01,CAUSTIC,74.603,402.0,45.028,2.922
2026-08-25T11:18:10+00:00,HTST-01,CAUSTIC,73.973,402.0,44.686,2.879
2026-08-25T11:18:20+00:00,HTST-01,CAUSTIC,74.282,402.0,43.996,2.919
2026-08-25T11:18:30+00:00,HTST-01,CAUSTIC,74.783,402.0,44.973,2.88
2026-08-25T11:18:40+00:00,HTST-01,CAUSTIC,75.414,402.0,45.258,2.89
2026-08-25T11:18:50+00:00,HTST-01,CAUSTIC,74.407,402.0,44.09,2.927
2026-08-25T11:19:00+00:00,HTST-01,CAUSTIC,73.551,402.0,44.974,2.873
2026-08-25T11:19:10+00:00,HTST-01,CAUSTIC,73.587,402.0,44.467,2.88
2026-08-25T11:19:20+00:00,HTST-01,CAUSTIC,74.516,402.0,45.125,2.922
2026-08-25T11:19:30+00:00,HTST-01,CAUSTIC,75.251,402.0,45.582,2.898
2026-08-25T11:19:40+00:00,HTST-01,CAUSTIC,73.97,402.0,44.462,2.908
2026-08-25T11:19:50+00:00,HTST-01,CAUSTIC,74.745,402.0,44.207,2.908
2026-08-25T11:20:00+00:00,HTST-01,CAUSTIC,74.4,402.0,44.844,2.893
2026-08-25T11:20:10+00:00,HTST-01,CAUSTIC,74.851,402.0,45.177,2.895
2026-08-25T11:20:20+00:00,HTST-01,CAUSTIC,74.413,402.0,43.639,2.909
2026-08-25T11:20:30+00:00,HTST-01,CAUSTIC,73.748,402.0,45.1,2.88
2026-08-25T11:20:40+00:00,HTST-01,CAUSTIC,74.375,402.0,44.843,2.92
2026-08-25T11:20:50+00:00,HTST-01,CAUSTIC,74.482,402.0,44.574,2.907
2026-08-25T11:21:00+00:00,HTST-01,CAUSTIC,74.867,402.0,45.147,2.881
2026-08-25T11:21:10+00:00,HTST-01,CAUSTIC,74.313,402.0,44.63,2.906
2026-08-25T11:21:20+00:00,HTST-01,CAUSTIC,74.254,402.0,45.053,2.9
2026-08-25T11:21:30+00:00,HTST-01,CAUSTIC,75.662,402.0,44.839,2.91
2026-08-25T11:21:40+00:00,HTST-01,CAUSTIC,75.058,402.0,43.812,2.913
2026-08-25T11:21:50+00:00,HTST-01,CAUSTIC,74.801,402.0,46.168,2.934
2026-08-25T11:22:00+00:00,HTST-01,CAUSTIC,74.883,402.0,45.474,2.905
2026-08-25T11:22:10+00:00,HTST-01,CAUSTIC,74.755,402.0,44.461,2.888
2026-08-25T11:22:20+00:00,HTST-01,CAUSTIC,74.625,402.0,46.06,2.908
2026-08-25T11:22:30+00:00,HTST-01,CAUSTIC,75.082,402.0,45.013,2.913
2026-08-25T11:22:40+00:00,HTST-01,CAUSTIC,74.791,402.0,45.355,2.943
2026-08-25T11:22:50+00:00,HTST-01,CAUSTIC,75.333,402.0,45.009,2.899
2026-08-25T11:23:00+00:00,HTST-01,CAUSTIC,75.207,402.0,44.648,2.898
2026-08-25T11:23:10+00:00,HTST-01,CAUSTIC,74.153,425.335,45.359,2.768
2026-08-25T11:23:20+00:00,HTST-01,CAUSTIC,74.161,419.802,45.406,2.807
2026-08-25T11:23:30+00:00,HTST-01,CAUSTIC,75.261,417.921,45.566,2.858
2026-08-25T11:23:40+00:00,HTST-01,CAUSTIC,74.502,417.411,45.393,2.815
2026-08-25T11:23:50+00:00,HTST-01,CAUSTIC,73.625,425.463,45.893,2.743
2026-08-25T11:24:00+00:00,HTST-01,CAUSTIC,73.747,424.703,44.189,2.763
2026-08-25T11:24:10+00:00,HTST-01,CAUSTIC,74.47,419.515,44.844,2.781
2026-08-25T11:24:20+00:00,HTST-01,CAUSTIC,74.512,419.714,44.281,2.808
2026-08-25T11:24:30+00:00,HTST-01,CAUSTIC,74.734,416.385,44.884,2.825
2026-08-25T11:24:40+00:00,HTST-01,CAUSTIC,74.258,423.071,45.783,2.779
2026-08-25T11:24:50+00:00,HTST-01,CAUSTIC,74.264,416.251,44.649,2.815
2026-08-25T11:25:00+00:00,HTST-01,CAUSTIC,74.647,422.275,45.258,2.828
2026-08-25T11:25:10+00:00,HTST-01,CAUSTIC,74.148,431.178,45.006,2.696
2026-08-25T11:25:20+00:00,HTST-01,CAUSTIC,74.239,420.618,45.085,2.804
2026-08-25T11:25:30+00:00,HTST-01,CAUSTIC,74.381,420.211,45.183,2.814
2026-08-25T11:25:40+00:00,HTST-01,CAUSTIC,73.554,419.991,44.557,2.779
2026-08-25T11:25:50+00:00,HTST-01,CAUSTIC,73.978,417.4,45.314,2.828
2026-08-25T11:26:00+00:00,HTST-01,CAUSTIC,74.873,422.032,45.153,2.786
2026-08-25T11:26:10+00:00,HTST-01,CAUSTIC,73.795,421.817,44.985,2.779
2026-08-25T11:26:20+00:00,HTST-01,CAUSTIC,74.45,416.488,45.375,2.834
2026-08-25T11:26:30+00:00,HTST-01,CAUSTIC,75.431,420.586,44.723,2.793
2026-08-25T11:26:40+00:00,HTST-01,CAUSTIC,75.27,423.591,45.158,2.765
2026-08-25T11:26:50+00:00,HTST-01,CAUSTIC,74.492,412.896,44.995,2.871
2026-08-25T11:27:00+00:00,HTST-01,CAUSTIC,74.95,422.977,44.125,2.78
2026-08-25T11:27:10+00:00,HTST-01,CAUSTIC,74.724,414.004,45.183,2.832
2026-08-25T11:27:20+00:00,HTST-01,CAUSTIC,75.246,415.909,44.713,2.797
2026-08-25T11:27:30+00:00,HTST-01,CAUSTIC,73.889,426.77,45.168,2.768
2026-08-25T11:27:40+00:00,HTST-01,CAUSTIC,74.623,417.922,46.117,2.799
2026-08-25T11:27:50+00:00,HTST-01,CAUSTIC,74.764,415.941,45.274,2.801
2026-08-25T11:28:00+00:00,HTST-01,CAUSTIC,74.646,414.773,45.124,2.827
2026-08-25T11:28:10+00:00,HTST-01,CAUSTIC,74.229,419.533,45.23,2.801
2026-08-25T11:28:20+00:00,HTST-01,CAUSTIC,74.323,425.563,45.527,2.759
2026-08-25T11:28:30+00:00,HTST-01,CAUSTIC,74.923,420.288,44.621,2.813
2026-08-25T11:28:40+00:00,HTST-01,CAUSTIC,75.257,419.704,44.809,2.806
2026-08-25T11:28:50+00:00,HTST-01,CAUSTIC,73.751,417.296,45.008,2.824
2026-08-25T11:29:00+00:00,HTST-01,CAUSTIC,73.935,420.153,44.012,2.804
2026-08-25T11:29:10+00:00,HTST-01,CAUSTIC,74.226,418.907,45.444,2.794
2026-08-25T11:29:20+00:00,HTST-01,CAUSTIC,74.739,417.29,44.216,2.816
2026-08-25T11:29:30+00:00,HTST-01,CAUSTIC,74.924,421.234,44.919,2.779
2026-08-25T11:29:40+00:00,HTST-01,CAUSTIC,74.651,417.255,45.832,2.864
2026-08-25T11:29:50+00:00,HTST-01,CAUSTIC,74.178,420.693,45.009,2.816
2026-08-25T11:30:00+00:00,HTST-01,INTERMEDIATE_RINSE,39.381,420.424,34.685,2.813
2026-08-25T11:30:10+00:00,HTST-01,INTERMEDIATE_RINSE,40.312,418.82,32.982,2.812
2026-08-25T11:30:20+00:00,HTST-01,INTERMEDIATE_RINSE,40.465,424.655,30.396,2.747
2026-08-25T11:30:30+00:00,HTST-01,INTERMEDIATE_RINSE,39.812,421.25,27.732,2.785
2026-08-25T11:30:40+00:00,HTST-01,INTERMEDIATE_RINSE,40.462,417.976,26.625,2.807
2026-08-25T11:30:50+00:00,HTST-01,INTERMEDIATE_RINSE,39.75,415.479,24.363,2.84
2026-08-25T11:31:00+00:00,HTST-01,INTERMEDIATE_RINSE,40.018,417.307,22.81,2.834
2026-08-25T11:31:10+00:00,HTST-01,INTERMEDIATE_RINSE,40.247,420.659,21.207,2.793
2026-08-25T11:31:20+00:00,HTST-01,INTERMEDIATE_RINSE,39.424,419.861,19.983,2.782
2026-08-25T11:31:30+00:00,HTST-01,INTERMEDIATE_RINSE,40.539,411.743,18.454,2.882
2026-08-25T11:31:40+00:00,HTST-01,INTERMEDIATE_RINSE,40.167,418.791,17.268,2.804
2026-08-25T11:31:50+00:00,HTST-01,INTERMEDIATE_RINSE,39.226,418.12,16.099,2.806
2026-08-25T11:32:00+00:00,HTST-01,INTERMEDIATE_RINSE,40.175,420.703,14.865,2.788
2026-08-25T11:32:10+00:00,HTST-01,INTERMEDIATE_RINSE,39.982,416.307,13.508,2.836
2026-08-25T11:32:20+00:00,HTST-01,INTERMEDIATE_RINSE,40.668,417.515,12.821,2.847
2026-08-25T11:32:30+00:00,HTST-01,INTERMEDIATE_RINSE,39.837,424.713,12.098,2.773
2026-08-25T11:32:40+00:00,HTST-01,INTERMEDIATE_RINSE,40.613,418.831,11.055,2.805
2026-08-25T11:32:50+00:00,HTST-01,INTERMEDIATE_RINSE,40.057,427.559,10.562,2.741
2026-08-25T11:33:00+00:00,HTST-01,INTERMEDIATE_RINSE,39.712,413.779,9.75,2.847
2026-08-25T11:33:10+00:00,HTST-01,INTERMEDIATE_RINSE,40.286,420.125,8.967,2.768
2026-08-25T11:33:20+00:00,HTST-01,INTERMEDIATE_RINSE,40.38,415.214,8.156,2.818
2026-08-25T11:33:30+00:00,HTST-01,INTERMEDIATE_RINSE,39.799,418.327,7.938,2.802
2026-08-25T11:33:40+00:00,HTST-01,INTERMEDIATE_RINSE,40.272,418.025,7.508,2.819
2026-08-25T11:33:50+00:00,HTST-01,INTERMEDIATE_RINSE,40.62,412.865,6.81,2.893
2026-08-25T11:34:00+00:00,HTST-01,INTERMEDIATE_RINSE,41.104,417.843,6.006,2.821
2026-08-25T11:34:10+00:00,HTST-01,INTERMEDIATE_RINSE,40.483,416.911,5.969,2.797
2026-08-25T11:34:20+00:00,HTST-01,INTERMEDIATE_RINSE,40.051,413.642,5.619,2.818
2026-08-25T11:34:30+00:00,HTST-01,INTERMEDIATE_RINSE,39.988,416.959,4.797,2.81
2026-08-25T11:34:40+00:00,HTST-01,INTERMEDIATE_RINSE,40.225,414.472,4.631,2.825
2026-08-25T11:34:50+00:00,HTST-01,INTERMEDIATE_RINSE,39.975,418.048,4.31,2.827
2026-08-25T11:35:00+00:00,HTST-01,INTERMEDIATE_RINSE,40.593,414.866,4.362,2.822
2026-08-25T11:35:10+00:00,HTST-01,INTERMEDIATE_RINSE,38.759,415.101,4.108,2.829
2026-08-25T11:35:20+00:00,HTST-01,INTERMEDIATE_RINSE,40.261,419.856,3.356,2.8
2026-08-25T11:35:30+00:00,HTST-01,INTERMEDIATE_RINSE,39.087,422.778,3.358,2.746
2026-08-25T11:35:40+00:00,HTST-01,INTERMEDIATE_RINSE,40.404,419.899,3.117,2.809
2026-08-25T11:35:50+00:00,HTST-01,INTERMEDIATE_RINSE,40.652,421.494,2.839,2.783
2026-08-25T11:36:00+00:00,HTST-01,INTERMEDIATE_RINSE,40.364,417.567,2.553,2.849
2026-08-25T11:36:10+00:00,HTST-01,INTERMEDIATE_RINSE,40.223,413.421,2.467,2.824
2026-08-25T11:36:20+00:00,HTST-01,INTERMEDIATE_RINSE,40.097,419.704,2.46,2.812
2026-08-25T11:36:30+00:00,HTST-01,INTERMEDIATE_RINSE,39.979,416.437,2.362,2.81
2026-08-25T11:36:40+00:00,HTST-01,INTERMEDIATE_RINSE,40.444,416.886,2.02,2.807
2026-08-25T11:36:50+00:00,HTST-01,INTERMEDIATE_RINSE,39.872,419.415,1.965,2.779
2026-08-25T11:37:00+00:00,HTST-01,ACID,63.213,411.999,20.072,2.863
2026-08-25T11:37:10+00:00,HTST-01,ACID,62.86,419.183,19.866,2.831
2026-08-25T11:37:20+00:00,HTST-01,ACID,62.656,412.496,20.175,2.891
2026-08-25T11:37:30+00:00,HTST-01,ACID,62.753,413.411,20.478,2.856
2026-08-25T11:37:40+00:00,HTST-01,ACID,64.109,414.262,18.984,2.844
2026-08-25T11:37:50+00:00,HTST-01,ACID,62.954,424.609,19.733,2.774
2026-08-25T11:38:00+00:00,HTST-01,ACID,62.178,409.114,20.342,2.888
2026-08-25T11:38:10+00:00,HTST-01,ACID,62.711,421.044,20.058,2.796
2026-08-25T11:38:20+00:00,HTST-01,ACID,62.304,420.73,19.322,2.81
2026-08-25T11:38:30+00:00,HTST-01,ACID,62.592,417.987,20.344,2.825
2026-08-25T11:38:40+00:00,HTST-01,ACID,61.871,419.602,19.879,2.817
2026-08-25T11:38:50+00:00,HTST-01,ACID,63.441,416.676,19.017,2.83
2026-08-25T11:39:00+00:00,HTST-01,ACID,64.276,414.683,19.618,2.833
2026-08-25T11:39:10+00:00,HTST-01,ACID,63.443,420.589,19.823,2.781
2026-08-25T11:39:20+00:00,HTST-01,ACID,63.133,416.633,19.789,2.806
2026-08-25T11:39:30+00:00,HTST-01,ACID,62.201,417.214,20.437,2.806
2026-08-25T11:39:40+00:00,HTST-01,ACID,63.1,412.09,20.396,2.845
2026-08-25T11:39:50+00:00,HTST-01,ACID,63.27,414.659,20.21,2.79
2026-08-25T11:40:00+00:00,HTST-01,ACID,63.621,416.052,20.131,2.818
2026-08-25T11:40:10+00:00,HTST-01,ACID,63.132,411.901,19.83,2.834
2026-08-25T11:40:20+00:00,HTST-01,ACID,62.702,411.365,19.755,2.865
2026-08-25T11:40:30+00:00,HTST-01,ACID,62.345,411.941,20.264,2.855
2026-08-25T11:40:40+00:00,HTST-01,ACID,63.687,413.077,20.081,2.843
2026-08-25T11:40:50+00:00,HTST-01,ACID,63.074,413.569,19.306,2.842
2026-08-25T11:41:00+00:00,HTST-01,ACID,62.765,418.936,20.032,2.822
2026-08-25T11:41:10+00:00,HTST-01,ACID,63.453,414.848,20.235,2.831
2026-08-25T11:41:20+00:00,HTST-01,ACID,62.864,415.281,19.875,2.794
2026-08-25T11:41:30+00:00,HTST-01,ACID,62.833,412.104,19.99,2.847
2026-08-25T11:41:40+00:00,HTST-01,ACID,63.258,424.307,19.934,2.722
2026-08-25T11:41:50+00:00,HTST-01,ACID,62.897,419.92,19.27,2.854
2026-08-25T11:42:00+00:00,HTST-01,ACID,61.749,418.076,20.051,2.805
2026-08-25T11:42:10+00:00,HTST-01,ACID,63.276,419.408,19.103,2.811
2026-08-25T11:42:20+00:00,HTST-01,ACID,63.011,418.554,19.765,2.799
2026-08-25T11:42:30+00:00,HTST-01,ACID,63.112,407.013,19.796,2.877
2026-08-25T11:42:40+00:00,HTST-01,ACID,63.101,412.496,20.302,2.844
2026-08-25T11:42:50+00:00,HTST-01,ACID,63.309,420.97,20.058,2.834
2026-08-25T11:43:00+00:00,HTST-01,ACID,62.546,419.427,19.232,2.834
2026-08-25T11:43:10+00:00,HTST-01,ACID,63.461,413.525,20.326,2.825
2026-08-25T11:43:20+00:00,HTST-01,ACID,63.444,408.747,19.635,2.848
2026-08-25T11:43:30+00:00,HTST-01,ACID,64.246,413.254,20.769,2.826
2026-08-25T11:43:40+00:00,HTST-01,ACID,63.116,421.24,19.7,2.791
2026-08-25T11:43:50+00:00,HTST-01,ACID,62.457,413.667,20.524,2.842
2026-08-25T11:44:00+00:00,HTST-01,ACID,62.994,417.3,19.874,2.802
2026-08-25T11:44:10+00:00,HTST-01,ACID,62.078,410.934,19.117,2.839
2026-08-25T11:44:20+00:00,HTST-01,ACID,62.989,418.224,20.022,2.813
2026-08-25T11:44:30+00:00,HTST-01,ACID,62.603,407.525,19.716,2.871
2026-08-25T11:44:40+00:00,HTST-01,ACID,63.242,415.514,20.212,2.823
2026-08-25T11:44:50+00:00,HTST-01,ACID,63.468,418.951,20.006,2.818
2026-08-25T11:45:00+00:00,HTST-01,ACID,63.107,413.709,20.523,2.831
2026-08-25T11:45:10+00:00,HTST-01,ACID,62.596,422.224,19.681,2.822
2026-08-25T11:45:20+00:00,HTST-01,ACID,63.011,420.701,20.227,2.812
2026-08-25T11:45:30+00:00,HTST-01,ACID,63.603,413.442,19.495,2.848
2026-08-25T11:45:40+00:00,HTST-01,ACID,63.718,412.566,20.042,2.838
2026-08-25T11:45:50+00:00,HTST-01,ACID,62.67,422.005,19.657,2.775
2026-08-25T11:46:00+00:00,HTST-01,ACID,63.01,420.739,20.865,2.802
2026-08-25T11:46:10+00:00,HTST-01,ACID,62.694,422.487,20.164,2.798
2026-08-25T11:46:20+00:00,HTST-01,ACID,63.631,418.065,20.039,2.808
2026-08-25T11:46:30+00:00,HTST-01,ACID,63.213,410.275,20.52,2.857
2026-08-25T11:46:40+00:00,HTST-01,ACID,63.12,414.768,19.772,2.847
2026-08-25T11:46:50+00:00,HTST-01,ACID,64.001,417.304,20.252,2.785
2026-08-25T11:47:00+00:00,HTST-01,FINAL_RINSE,28.964,416.865,13.008,2.796
2026-08-25T11:47:10+00:00,HTST-01,FINAL_RINSE,27.972,417.284,12.286,2.826
2026-08-25T11:47:20+00:00,HTST-01,FINAL_RINSE,28.016,413.593,11.847,2.867
2026-08-25T11:47:30+00:00,HTST-01,FINAL_RINSE,27.673,416.25,11.088,2.807
2026-08-25T11:47:40+00:00,HTST-01,FINAL_RINSE,27.495,418.165,10.71,2.787
2026-08-25T11:47:50+00:00,HTST-01,FINAL_RINSE,27.931,419.731,10.388,2.799
2026-08-25T11:48:00+00:00,HTST-01,FINAL_RINSE,28.064,416.809,9.757,2.834
2026-08-25T11:48:10+00:00,HTST-01,FINAL_RINSE,27.954,416.914,9.074,2.801
2026-08-25T11:48:20+00:00,HTST-01,FINAL_RINSE,28.326,417.594,8.821,2.858
2026-08-25T11:48:30+00:00,HTST-01,FINAL_RINSE,27.477,411.354,8.356,2.804
2026-08-25T11:48:40+00:00,HTST-01,FINAL_RINSE,27.061,414.448,8.111,2.796
